Document Date,Document Number,Type,Is Credit,Brakes Code,Product / Ingredient,Qty Case,Unit Price,Net Value,Category,Subcategory,PO,Source
2024-12-07,9335090168,INVOICE,No,84472,Tilda Arborio Risotto Rice         1x5Kg,1,17.25,17.25,Other food,Other food,,Invoice CSV
2024-12-07,9335090170,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,10,5.22,52.2,Other food,Other food,,Invoice CSV
2024-12-07,9335090168,INVOICE,No,133505,"White Rabbt glutn free pzza bse 10 1x15""",1,29.44,29.44,Other food,Other food,,Invoice CSV
2024-12-07,9335090170,INVOICE,No,150802,Wildfarmed Slcd Sour Wht Bloomer  8x800g,1,37.07,37.07,Other food,Other food,,Invoice CSV
2024-12-07,9335090170,INVOICE,No,150520,Wildfarmed Sourdough Seeded Bloomer  1x8,1,38.3,38.3,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,74699,Brake Essentials Grated White Cheese 1kg,10,6.75,67.5,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,4111,Brake Fruits Of The Forest Mix       1kg,10,3.35,33.5,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,15775,Brake Monterey Jack Slices         1x1kg,2,15.76,31.52,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,5952,Brakes Dried Chick Peas            1x3kg,1,10.94,10.94,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,563,Brakes Haricot Beans               1x3kg,1,14.25,14.25,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,35379,Brakes Tortilla Chips            14x475g,1,31.38,31.38,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,67485,Delifrance Vegan Croissant (19401)  1x56,3,22.46,67.38,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,60585,"Flatstone 11 Pizza Base            1x18""",3,49.49,148.47,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,30866,Free Flow Spinach Leaves       1kg,3,3.95,11.85,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,113345,Millac Gold Single Cream          1x1ltr,10,1.99,19.9,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,28797,Opie Sliced Gherkins             1x2.3kg,2,7.48,14.96,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,25148,Osprio Porridge Oats               1x2kg,4,2.87,11.48,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,133966,PG Tips Envelopes                 1x1000,1,55.36,55.36,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,118890,Quaker Oats GF Original Porridge  5x510g,1,13.6,13.6,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,118225,Royal Crw BlackTurtle Bean n Wtr 1x2.5kg,12,2.87,34.44,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,135419,Sheese Mature Cheddar Slice Vegan    1kg,1,11.8,11.8,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,244,Sysco Class  Plum Toms in Juice 1x2.55kg,2,4.09,8.18,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,5946,Sysco Classic Cornflour         1x3.5kg,1,7.98,7.98,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,17.63,17.63,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,33599,Sysco Classiic Std Curry Powder 1x500g,3,7.77,23.31,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,5222,"Sysco Ess 4 Unseeded Baps(28372)   1x48""",4,7.19,28.76,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,20,5.22,104.4,Other food,Other food,,Invoice CSV
2024-12-10,9335090706,INVOICE,No,74088,Unsalted Butter   (70055)        20x250g,1,38.69,38.69,Other food,Other food,,Invoice CSV
2024-12-12,9335092658,INVOICE,No,133391,12 Piece Poly Piping Nozzle Set 1x1 CE,1,53.59,53.59,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,71731,Brake Mature Ched Cheese Slice    1x500g,4,3.98,15.92,Other food,Other food,,Invoice CSV
2024-12-12,9335092658,INVOICE,No,30925,Brake Rosti Potato Fritters          1kg,20,5.68,113.6,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,33606,Brakes Fine Cut Marmalade       1x2.72kg,1,8.7,8.7,Other food,Other food,,Invoice CSV
2024-12-12,9335092658,INVOICE,No,1202,Brakes Peach Slice Syrup   1x2.6kg (KC3),2,9.21,18.42,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,5552,Brakes Solid Pack Apples    1x2.6kg(KC3),6,4.38,26.28,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,33741,Brakes Strawberry Jam           1x2.72kg,1,12.66,12.66,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,57840,Broccoli Florets 20-40mm         4x2.5kg,3,25.91,77.73,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,151025,Hazlemere Distilled Vinegar 1x5ltr,1,4.1,4.1,Other food,Other food,,Invoice CSV
2024-12-12,9335092658,INVOICE,No,150304,Hellmanns Vegan Mayonnaise         1x2lt,1,10.22,10.22,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,150304,Hellmanns Vegan Mayonnaise         1x2lt,2,10.22,20.44,Other food,Other food,,Invoice CSV
2024-12-12,9335092658,INVOICE,No,350101,Icing Sugar (310)                  1x3kg,3,5.72,17.16,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,4300,LaBo Naan Bread                 24x100g,4,7.23,28.92,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,150850,Lyles Maple Syrup               1x2.80kg,3,7.98,23.94,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,119105,Mango Pulp                        1x850g,2,2.73,5.46,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,119648,Market Mix Olives (whole)   1x1kg,4,8.78,35.12,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,21856,Prep Premium Toasted Sesame Oil   1x1ltr,4,8.04,32.16,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,6437,Sysco Classic Chop Toms in Juice   2.5kg,18,3.19,57.42,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,5946,Sysco Classic Cornflour         1x3.5kg,2,7.98,15.96,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,85842,Sysco Classic Custard Powder     1x3.5kg,1,12.3,12.3,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,3243,Sysco Classic Sweetcorn     1kg,3,2.58,7.74,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,17.63,17.63,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,2,3.97,7.94,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,33351,Sysco Essential Medium Cut Chip 4x2.27kg,3,11.73,35.19,Other food,Other food,,Invoice CSV
2024-12-12,9335092658,INVOICE,No,136748,Sysco Lemon Juice                 1x1ltr,4,1.77,7.08,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,4,5.22,20.88,Other food,Other food,,Invoice CSV
2024-12-12,9335092659,INVOICE,No,152058,Unearthed Pttd Green Olive       1x3.8kg,1,17.7,17.7,Other food,Other food,,Invoice CSV
2024-12-13,5508477962,CREDIT,Yes,30925,Brake Rosti Potato Fritters          1kg,20,5.68,-113.6,Other food,Other food,,Credit PDF
2024-12-14,9335094135,INVOICE,No,86905,Black Lrg H/Duty Refuse (P B107)  1x200,2,21.59,43.18,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,78252,Brake Butter Portions              6x100,1,37.99,37.99,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,74699,Brake Essentials Grated White Cheese 1kg,7,6.75,47.25,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,4111,Brake Fruits Of The Forest Mix       1kg,3,3.35,10.05,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,30925,Brake Rosti Potato Fritters          1kg,15,5.68,85.2,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,71507,Brakes Blue Stilton Wedges     RT 6x150g,1,11.99,11.99,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,9698,Brakes Sliced Green Jalepeno       1x3kg,1,6.54,6.54,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,33741,Brakes Strawberry Jam           1x2.72kg,1,12.66,12.66,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,129464,Brakes Vegan Brownie                1x30,5,23.54,117.7,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,71005,Brie Portions 50%                 6x180g,3,14.99,44.97,Other food,Other food,,Invoice CSV
2024-12-14,9335094134,INVOICE,No,350103,Dark Brown Soft Sugar (106063)     1x3kg,1,11.37,11.37,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,117887,Ethanol Chafing Gel 2.5hr           1x12,1,10.72,10.72,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,4349,Fine Sea Salt                     1x750g,4,1.65,6.6,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,18419,G V Dairy Natural Cottage Cheese 1x2kg,2,13.02,26.04,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,151872,Global Hacienda Avocado Halves     1x1kg,10,6.11,61.1,Other food,Other food,,Invoice CSV
2024-12-14,9335094134,INVOICE,No,350101,Icing Sugar (310)                  1x3kg,1,5.72,5.72,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,149528,Just Live Raisin Almond Granola    4x2kg,1,23.25,23.25,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,85753,KTC Vegetable Cooking Oil        1x20ltr,1,27.5,27.5,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,30319,LaBo White Batch Rolls             1x36,1,7.84,7.84,Other food,Other food,,Invoice CSV
2024-12-14,9335094136,INVOICE,No,120625,Levanto HRD Veg Cheese Shave       1x1kg,1,21.3,21.3,Other food,Other food,,Invoice CSV
2024-12-14,9335094134,INVOICE,No,10515,Migi 2Ply Blue Centrfeed 300sht 120m 1x6,2,9.79,19.58,Other food,Other food,,Invoice CSV
2024-12-14,9335094136,INVOICE,No,113345,Millac Gold Single Cream          1x1ltr,6,1.99,11.94,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,119646,Nocellara Olives (Whole)           1x1kg,2,11.58,23.16,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,135419,Sheese Mature Cheddar Slice Vegan    1kg,2,11.8,23.6,Other food,Other food,,Invoice CSV
2024-12-14,9335094136,INVOICE,No,74046,Sysco Classc Grtd Mild Whte Cheddr 5x1kg,1,40.86,40.86,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,71950,Sysco Classc Mat Chedd Color Grate 1x1kg,4,6.83,27.32,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,3,11.11,33.33,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,3243,Sysco Classic Sweetcorn     1kg,5,2.58,12.9,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,2,17.63,35.26,Other food,Other food,,Invoice CSV
2024-12-14,9335094135,INVOICE,No,1234,Sysco Essentials Vanilla Ice Cream 1x4lt,4,4.31,17.24,Other food,Other food,,Invoice CSV
2024-12-17,9335094867,INVOICE,No,135232,Bridor Vegan RTB Orange HNut Crown  1x48,1,27.86,27.86,Other food,Other food,,Invoice CSV
2024-12-17,9335094867,INVOICE,No,67485,Delifrance Vegan Croissant (19401)  1x56,2,22.46,44.92,Other food,Other food,,Invoice CSV
2024-12-17,9335094867,INVOICE,No,86515,Hairnet Blue          1x100,1,6.99,6.99,Other food,Other food,,Invoice CSV
2024-12-17,9335094867,INVOICE,No,74088,Unsalted Butter   (70055)        20x250g,1,38.69,38.69,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,135232,Bridor Vegan RTB Orange HNut Crown  1x48,1,27.86,27.86,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,67485,Delifrance Vegan Croissant (19401)  1x56,2,22.46,44.92,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,152189,Extons Mature Cheddar Slices       1x1kg,1,6.47,6.47,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,152188,Extons Mild Cheddar Slices         1x1kg,1,6.47,6.47,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,32259,LaBo Fully Baked Bakers Basket     4x20,1,26.7,26.7,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,3625,"LaBo Sesame Seed Bun 5            1x48""",1,9.42,9.42,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,149957,Meadowland Double 1x1ltr,6,2.99,17.94,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,110930,Paneer Cheese                      900g,6,5.03,30.18,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,20964,Roddas Cornish Clotted Cream       907g,1,9.78,9.78,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,526841,Set Soured Cream                   1x1kg,1,3.55,3.55,Other food,Other food,,Invoice CSV
2024-12-28,9335098870,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.02,13.02,Other food,Other food,,Invoice CSV
2024-12-31,9335099392,INVOICE,No,128101,Cauldron Tofu                     6x396g,1,13.38,13.38,Other food,Other food,,Invoice CSV
2024-12-31,9335099392,INVOICE,No,151766,Kingsmill W/Meal Med Sliced Bread 8x800g,1,14.9,14.9,Other food,Other food,,Invoice CSV
2024-12-31,9335099392,INVOICE,No,74046,Sysco Classc Grtd Mild Whte Cheddr 5x1kg,1,40.86,40.86,Other food,Other food,,Invoice CSV
2024-12-31,9335099392,INVOICE,No,33348,Sysco Essential Thick Cut Chip  4x2.27kg,1,11.73,11.73,Other food,Other food,,Invoice CSV
2024-12-31,9335099392,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,6,5.22,31.32,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,150992,Ardo Green Asparagus Spears        1x1kg,3,7.98,23.94,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,33386,Blackberries                       1x1kg,5,4.51,22.55,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,149606,Blackberries BB                   1x250g,2,6.62,13.24,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,149605,Blueberries BB                    1x300g,2,4.82,9.64,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,3840,Brake Whole Spinach Ptn (350038)   2.5kg,3,3.18,9.54,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,100535,Brakes Pure Maple Syrup           1x620g,2,11.51,23.02,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,12008,Coconut BB                          Each,4,0.86,3.44,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,149906,Elda Ricotta Cheese 1x1.5kg,1,11.22,11.22,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,10386,Figs Fresh BB                     6 Pack,2,4.43,8.86,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,70931,Fresh Exotic Fruit Salad PK      1x2.5kg,2,9.87,19.74,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,148781,Global Hacienda Soya Beans         1x1kg,3,4.1,12.3,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,134491,Greek Feta Cheese                 1x900g,3,13.17,39.51,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,119645,Kalamata Olives (Whole)            1x1kg,1,10.36,10.36,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,4300,LaBo Naan Bread                 24x100g,2,7.23,14.46,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,151153,Leafy Clementines BB               1x1kg,5,2.99,14.95,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,119648,Market Mix Olives (whole)   1x1kg,2,8.78,17.56,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,10368,Melon Water Size 6 PK               Each,2,3.78,7.56,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,110930,Paneer Cheese                      900g,3,5.03,15.09,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,12058,Passion Fruit BB                 10 Pack,1,3.3,3.3,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,149607,Raspberries BB                    1x250g,2,5.39,10.78,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,526841,Set Soured Cream                   1x1kg,1,3.55,3.55,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,450610,Strawberries BB                   1x400g,2,3.98,7.96,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,146186,Sysco Classic Straight Macaroni 5kg,1,7.77,7.77,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.02,13.02,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,17.78,17.78,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,4,3.97,15.88,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,12,5.22,62.64,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,129923,Tyrrells Veg Crisps               24x40g,1,18.57,18.57,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,152056,Unearthed Pitted Blck Olive  1x3.8kg,1,17.7,17.7,Other food,Other food,,Invoice CSV
2025-01-09,9335102845,INVOICE,No,152058,Unearthed Pttd Green Olive       1x3.8kg,1,17.7,17.7,Other food,Other food,,Invoice CSV
2025-01-10,5508504066,CREDIT,Yes,3840,Brake Whole Spinach Ptn (350038)   2.5kg,3,3.18,-9.54,Other food,Other food,,Credit PDF
2025-01-11,9335104143,INVOICE,No,74075,Applewood Cheese                   1.5kg,1,19.79,19.79,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,71819,Arla Pro Slcs Mature White Chedar 1x1kg,1,8.27,8.27,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,136997,Beyond Meat Beyond Mince   1x4kg,1,44.2,44.2,Other food,Other food,,Invoice CSV
2025-01-11,9335104144,INVOICE,No,33386,Blackberries                       1x1kg,5,4.51,22.55,Other food,Other food,,Invoice CSV
2025-01-11,7335003855,CREDIT,Yes,33386,Blackberries                       1x1kg,5,4.51,-22.55,Other food,Other food,,Credit PDF
2025-01-11,9335104144,INVOICE,No,149606,Blackberries BB                   1x250g,2,6.62,13.24,Other food,Other food,,Invoice CSV
2025-01-11,7335003855,CREDIT,Yes,149606,Blackberries BB                   1x250g,2,6.62,-13.24,Other food,Other food,,Credit PDF
2025-01-11,9335104144,INVOICE,No,149605,Blueberries BB                    1x300g,2,4.82,9.64,Other food,Other food,,Invoice CSV
2025-01-11,7335003855,CREDIT,Yes,149605,Blueberries BB                    1x300g,2,4.82,-9.64,Other food,Other food,,Credit PDF
2025-01-11,9335104143,INVOICE,No,71256,Brake Mild Cheddar Chese Slice    1x500g,2,4.15,8.3,Other food,Other food,,Invoice CSV
2025-01-11,9335104144,INVOICE,No,3840,Brake Whole Spinach Ptn (350038)   2.5kg,3,3.18,9.54,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,86027,Brakes Balsamic Vinegar           1x2ltr,1,10.5,10.5,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,4301,Brakes Puff Pastry Squares 13cm     1x96,1,20.58,20.58,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,23198,Capricorn Goats Chese (Smrset)    6x100g,1,20.08,20.08,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,124886,Cheddar Cheese Arran Oak Smkd     1x200g,2,4.5,9,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,149914,Granarolo Grtd Italian Hrd Chse 1x500g,1,9.86,9.86,Other food,Other food,,Invoice CSV
2025-01-11,9335104143,INVOICE,No,117855,Mini Fresh Goats Cheese Log       6x125g,1,11.22,11.22,Other food,Other food,,Invoice CSV
2025-01-11,9335104144,INVOICE,No,12058,Passion Fruit BB                 10 Pack,1,3.3,3.3,Other food,Other food,,Invoice CSV
